Restaurant ID,Restaurant Name,Country Code,City,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,Rating_category,cost_per_person,is_expensive,Country
17303670,Goldy's Breakfast Bistro,216,Boise,-116.2023,43.6149,"Breakfast, Sandwich",25,Dollar($),No,No,No,No,2,4.5,Dark Green,Excellent,879,Excellent,12.5,0,United States
17303545,Chandlers Steakhouse,216,Boise,-116.2064,43.6157,"American, Seafood, Steak",70,Dollar($),No,No,No,No,4,3.9,Yellow,Good,379,Good,35.0,0,United States
17303655,Bar Gernika Basque Pub & Eatery,216,Boise,-116.2031,43.614,"European, Spanish",10,Dollar($),No,No,No,No,1,4.3,Green,Very Good,303,Excellent,5.0,0,United States
17304691,Barbacoa Restaurant,216,Boise,-116.185034,43.597235,"Latin American, Steak",70,Dollar($),No,No,No,No,4,4.1,Green,Very Good,538,Excellent,35.0,0,United States
17303478,Big Jud's,216,Boise,-116.2062,43.5945,"American, Burger, Sandwich",10,Dollar($),No,No,No,No,1,4.2,Green,Very Good,334,Excellent,5.0,0,United States
17303480,Bittercreek Ale House,216,Boise,-116.2022,43.6167,"American, Bar Food",25,Dollar($),No,No,No,No,2,4.3,Green,Very Good,555,Excellent,12.5,0,United States
17304733,Boise Fry Company,216,Boise,-116.193409,43.610279,"American, Burger",10,Dollar($),No,No,No,No,1,4.4,Green,Very Good,823,Excellent,5.0,0,United States
17303646,Flying Pie Pizzaria,216,Boise,-116.2625,43.6192,Pizza,25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,550,Excellent,12.5,0,United States
17304929,Fork,216,Boise,-116.202845,43.616295,"American, Burger",25,Dollar($),No,No,No,No,2,4.4,Green,Very Good,650,Excellent,12.5,0,United States
17303684,Guido's Original New York Style Pizza,216,Boise,-116.199,43.615,Pizza,10,Dollar($),No,No,No,No,1,4.3,Green,Very Good,410,Excellent,5.0,0,United States
17303772,Los Beto's,216,Boise,-116.2463,43.6191,Mexican,10,Dollar($),No,No,No,No,1,4.4,Green,Very Good,660,Excellent,5.0,0,United States
17305123,Lucianos Italian Restaurant,216,Boise,-116.245165,43.6051379,"Italian, Seafood, Vegetarian",25,Dollar($),No,No,No,No,2,4.4,Green,Very Good,360,Excellent,12.5,0,United States
17303787,Mai Thai Restaurant,216,Boise,-116.2021,43.6162,"Sushi, Thai",40,Dollar($),No,No,No,No,3,4.0,Green,Very Good,340,Excellent,20.0,0,United States
17303990,Shige Japanese Cuisine,216,Boise,-116.2031,43.6156,"Japanese, Sushi, Teriyaki",25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,393,Excellent,12.5,0,United States
17304741,The Egg Factory,216,Boise,-116.281809,43.619274,Breakfast,10,Dollar($),No,No,No,No,1,4.3,Green,Very Good,422,Excellent,5.0,0,United States
17304726,Tucanos,216,Boise,-116.280614,43.591706,Brazilian,40,Dollar($),No,No,No,No,3,4.0,Green,Very Good,435,Excellent,20.0,0,United States
17304486,Texas Roadhouse,216,Boise,-116.347304,43.619108,"American, BBQ, Steak",25,Dollar($),No,No,No,No,2,4.0,Green,Very Good,369,Excellent,12.5,0,United States
17304533,Brick 29,216,Boise,-116.5629,43.5777,American,40,Dollar($),No,No,No,No,3,4.4,Green,Very Good,487,Excellent,20.0,0,United States
17316233,Winifreds,216,Cedar Rapids/Iowa City,-91.6336,42.0179,"American, Mediterranean, Seafood",40,Dollar($),No,No,No,No,3,3.7,Yellow,Good,98,Good,20.0,0,United States
17315883,Biaggi's Ristorante Italiano,216,Cedar Rapids/Iowa City,-91.6327,42.0281,"Italian, Pizza",40,Dollar($),No,No,No,No,3,4.1,Green,Very Good,365,Excellent,20.0,0,United States
17315995,El Super Burrito,216,Cedar Rapids/Iowa City,-91.7148,41.9748,Mexican,10,Dollar($),No,No,No,No,1,4.1,Green,Very Good,190,Excellent,5.0,0,United States
17316018,Granite City Food & Brewery,216,Cedar Rapids/Iowa City,-91.6224,42.0249,"American, Breakfast, Burger",40,Dollar($),No,No,No,No,3,4.1,Green,Very Good,429,Excellent,20.0,0,United States
17316038,Irish Democrat,216,Cedar Rapids/Iowa City,-91.6347,42.01,"American, BBQ, Burger",25,Dollar($),No,No,No,No,2,4.4,Green,Very Good,430,Excellent,12.5,0,United States
17316771,Taste of India,216,Cedar Rapids/Iowa City,-91.6499622,42.0215347,Indian,25,Dollar($),No,No,No,No,2,4.2,Green,Very Good,186,Excellent,12.5,0,United States
17316201,Thai Moon Restaurant,216,Cedar Rapids/Iowa City,-91.7266,41.9639,"Chinese, Sushi, Thai",10,Dollar($),No,No,No,No,1,4.2,Green,Very Good,220,Excellent,5.0,0,United States
17316208,Ting's Red Lantern,216,Cedar Rapids/Iowa City,-91.6394,42.0468,Chinese,10,Dollar($),No,No,No,No,1,4.2,Green,Very Good,347,Excellent,5.0,0,United States
17316389,Monica's,216,Cedar Rapids/Iowa City,-91.569767,41.670466,"American, Italian, Pizza",25,Dollar($),No,No,No,No,2,3.8,Yellow,Good,161,Good,12.5,0,United States
17316278,Exotic India,216,Cedar Rapids/Iowa City,-91.5687,41.6685,Indian,25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,160,Excellent,12.5,0,United States
17316744,Shorts Burger and Shine,216,Cedar Rapids/Iowa City,-91.534424,41.660982,Burger,10,Dollar($),No,No,No,No,1,4.9,Dark Green,Excellent,820,Excellent,5.0,0,United States
17316751,The Hamburg Inn No. 2 Inc.,216,Cedar Rapids/Iowa City,-91.531414,41.663849,"American, Breakfast, Burger",10,Dollar($),No,No,No,No,1,4.5,Dark Green,Excellent,488,Excellent,5.0,0,United States
17316766,Bluebird Diner,216,Cedar Rapids/Iowa City,-91.531093,41.663751,"Breakfast, Diner",25,Dollar($),No,No,No,No,2,3.6,Yellow,Good,253,Good,12.5,0,United States
17316743,Graze,216,Cedar Rapids/Iowa City,-91.534302,41.658691,"American, International, Sushi",40,Dollar($),No,No,No,No,3,3.8,Yellow,Good,220,Good,20.0,0,United States
17316374,A & A Pagliai's Pizza,216,Cedar Rapids/Iowa City,-91.5314,41.6648,Pizza,25,Dollar($),No,No,No,No,2,4.3,Green,Very Good,485,Excellent,12.5,0,United States
17316381,Atlas World Grill,216,Cedar Rapids/Iowa City,-91.5341,41.661,International,40,Dollar($),No,No,No,No,3,4.3,Green,Very Good,428,Excellent,20.0,0,United States
17316802,BlackStone,216,Cedar Rapids/Iowa City,-91.482165,41.667742,"American, Breakfast",25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,294,Excellent,12.5,0,United States
17316416,Devotay,216,Cedar Rapids/Iowa City,-91.5318,41.6625,"Mediterranean, Tapas, Vegetarian",40,Dollar($),No,No,No,No,3,4.0,Green,Very Good,380,Excellent,20.0,0,United States
17316449,Jimmy Jack's Rib Shack,216,Cedar Rapids/Iowa City,-91.5074,41.6428,BBQ,25,Dollar($),No,No,No,No,2,4.2,Green,Very Good,259,Excellent,12.5,0,United States
17316603,Zoeys Pizzeria,216,Cedar Rapids/Iowa City,-91.5995,42.0331,"Pizza, Sandwich",25,Dollar($),No,No,No,No,2,4.7,Dark Green,Excellent,433,Excellent,12.5,0,United States
16659169,Tokyo Sushi,37,Chatham-Kent,-82.188438,42.397683,"Japanese, Sushi",25,Dollar($),No,No,No,No,2,3.7,Yellow,Good,176,Good,12.5,0,Canada
17558684,Berry Patch Restaurant,216,Clatskanie,-123.368151,46.126967,"American, Breakfast, Desserts",10,Dollar($),No,No,No,No,1,4.3,Green,Very Good,96,Excellent,5.0,0,United States
18366580,Sakura Sushi & Grill,216,Cochrane,-114.472474,51.183934,"Asian, Japanese",25,Dollar($),No,No,No,No,2,3.1,Orange,Average,6,Good,12.5,0,United States
17330755,Uptown Vietnam cuisine,216,Columbus,-84.992671,32.470315,"Asian, Vietnamese",10,Dollar($),No,No,No,No,1,3.3,Orange,Average,33,Good,5.0,0,United States
17330611,Cafe Le Rue @ The Landings,216,Columbus,-84.95591,32.519247,"American, Seafood, Cajun",25,Dollar($),No,No,No,No,2,4.6,Dark Green,Excellent,489,Excellent,12.5,0,United States
17330609,Mark's City Grille,216,Columbus,-84.927047,32.555591,American,25,Dollar($),No,No,No,No,2,4.5,Dark Green,Excellent,345,Excellent,12.5,0,United States
17330024,B Merrell's,216,Columbus,-84.9436,32.5577,"Burger, Bar Food, Southern",25,Dollar($),No,No,No,No,2,3.8,Yellow,Good,149,Good,12.5,0,United States
17330074,Cannon Brewpub,216,Columbus,-84.9936,32.4656,"Pizza, Bar Food",25,Dollar($),No,No,No,No,2,3.9,Yellow,Good,330,Good,12.5,0,United States
17330185,Fuji Japanese Steak House,216,Columbus,-84.954984,32.5382197,"Japanese, Steak",40,Dollar($),No,No,No,No,3,3.9,Yellow,Good,247,Good,20.0,0,United States
17330397,Ruth Ann's Family Restaurant,216,Columbus,-84.9876,32.4637,"Breakfast, Diner, Southern",10,Dollar($),No,No,No,No,1,3.7,Yellow,Good,123,Good,5.0,0,United States
17330735,Samurai Japanese Cuisine & Sushi Bar,216,Columbus,-84.9933631,32.4652417,"Japanese, Steak, Sushi",40,Dollar($),No,No,No,No,3,3.6,Yellow,Good,109,Good,20.0,0,United States
17330676,Wasabi Sushi and Thai,216,Columbus,-84.96661,32.534002,"Japanese, Sushi, Thai",40,Dollar($),No,No,No,No,3,3.7,Yellow,Good,134,Good,20.0,0,United States
17330048,Buckhead Bar and Grill,216,Columbus,-84.95367,32.513154,"Seafood, Steak, Vegetarian",40,Dollar($),No,No,No,No,3,4.2,Green,Very Good,722,Excellent,20.0,0,United States
17330604,Burt's Butcher Shoppe and Eatery,216,Columbus,-84.947569,32.504657,Steak,25,Dollar($),No,No,No,No,2,4.3,Green,Very Good,213,Excellent,12.5,0,United States
17330087,Chef Lee's Peking Restaurant,216,Columbus,-84.9607,32.5393,Chinese,25,Dollar($),No,No,No,No,2,4.0,Green,Very Good,335,Excellent,12.5,0,United States
17330137,Country's Barbecue,216,Columbus,-84.9464,32.4792,"BBQ, Southern",25,Dollar($),No,No,No,No,2,4.0,Green,Very Good,353,Excellent,12.5,0,United States
17330155,Deorio's,216,Columbus,-84.9427,32.481,"Italian, Pizza",0,Dollar($),No,No,No,No,1,4.0,Green,Very Good,170,Excellent,0.0,0,United States
17330309,Mellow Mushroom,216,Columbus,-84.9557,32.5321,Pizza,25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,192,Excellent,12.5,0,United States
17330311,Meritage,216,Columbus,-84.992093,32.466158,"American, Tapas",40,Dollar($),No,No,No,No,3,4.1,Green,Very Good,302,Excellent,20.0,0,United States
17330615,Mongo The Mongolian Fire Pit,216,Columbus,-84.938698,32.560905,"Asian, Chinese",10,Dollar($),No,No,No,No,1,4.2,Green,Very Good,355,Excellent,5.0,0,United States
17330638,The Black Cow,216,Columbus,-84.991384,32.468757,American,25,Dollar($),No,No,No,No,2,4.3,Green,Very Good,287,Excellent,12.5,0,United States
17330628,Wood Stone,216,Columbus,-84.963201,32.527217,"Italian, Mediterranean, Pizza",40,Dollar($),No,No,No,No,3,4.0,Green,Very Good,264,Excellent,20.0,0,United States
17330546,Hunter's Pub,216,Columbus,-85.0213,32.7455,"American, Seafood, Steak",40,Dollar($),No,No,No,No,3,4.4,Green,Very Good,235,Excellent,20.0,0,United States
16643459,Consort Restaurant,37,Consort,-110.7746994,52.0082889,"Chinese, Canadian",25,Dollar($),No,No,No,No,2,3.0,Orange,Average,6,Good,12.5,0,Canada
17334434,Thatcher's Barbeque and Grill,216,Dalton,-84.9396931,34.5251331,"American, BBQ, Southern",25,Dollar($),No,No,No,No,2,3.7,Yellow,Good,38,Good,12.5,0,United States
17334348,Christian and Jake's Bistro,216,Dalton,-84.926258,34.474635,"Desserts, Sandwich",10,Dollar($),No,No,No,No,1,4.4,Green,Very Good,122,Excellent,5.0,0,United States
17334213,Dub's High on the Hog,216,Dalton,-84.9523921,34.4972488,BBQ,25,Dollar($),No,No,No,No,2,4.4,Green,Very Good,207,Excellent,12.5,0,United States
17334355,Sierra's Mexican Restaurant,216,Dalton,-84.767911,34.752476,"Mexican, Tex-Mex",10,Dollar($),No,No,No,No,1,3.9,Yellow,Good,66,Good,5.0,0,United States
17334212,Oakwood Cafe,216,Dalton,-84.969393,34.769686,"BBQ, Breakfast, Southern",10,Dollar($),No,No,No,No,1,4.9,Dark Green,Excellent,249,Excellent,5.0,0,United States
17333797,Chili's Grill & Bar,216,Dalton,-85.0039,34.7643,American,25,Dollar($),No,No,No,No,2,3.8,Yellow,Good,63,Good,12.5,0,United States
17334217,Fuji Japanese Steakhouse,216,Dalton,-84.992342,34.759551,"Japanese, Sushi",40,Dollar($),No,No,No,No,3,3.8,Yellow,Good,145,Good,20.0,0,United States
17334273,Las Palmas,216,Dalton,-84.992924,34.759665,Mexican,10,Dollar($),No,No,No,No,1,3.8,Yellow,Good,83,Good,5.0,0,United States
17334254,Tony's Italian Restaurant & Pizza,216,Dalton,-84.999678,34.758645,Italian,25,Dollar($),No,No,No,No,2,3.7,Yellow,Good,116,Good,12.5,0,United States
17333836,Filling Station,216,Dalton,-84.9678,34.7742,"American, Burger",10,Dollar($),No,No,No,No,1,4.1,Green,Very Good,122,Excellent,5.0,0,United States
17334197,Five Guys Burgers and Fries,216,Dalton,-84.990925,34.759273,Fast Food,10,Dollar($),No,No,No,No,1,4.1,Green,Very Good,142,Excellent,5.0,0,United States
17333882,Los Pablos,216,Dalton,-84.9964,34.7604,Mexican,10,Dollar($),No,No,No,No,1,4.1,Green,Very Good,114,Excellent,5.0,0,United States
17334211,Kobe Hibachi & Sushi,216,Dalton,-85.2229101,34.9428786,"American, Japanese, Sushi",25,Dollar($),No,No,No,No,2,4.6,Dark Green,Excellent,214,Excellent,12.5,0,United States
17334390,Soho Hibachi,216,Dalton,-85.246237,34.9528157,Japanese,10,Dollar($),No,No,No,No,1,4.3,Green,Very Good,116,Excellent,5.0,0,United States
17334034,Thai Garden,216,Dalton,-85.2545,34.9546,Thai,25,Dollar($),No,No,No,No,2,4.2,Green,Very Good,111,Excellent,12.5,0,United States
17334414,Southern Bliss Bakery,216,Dalton,-85.294955,34.705093,"Desserts, Sandwich",10,Dollar($),No,No,No,No,1,3.7,Yellow,Good,25,Good,5.0,0,United States
17334082,Bailey's Bar-B-Que,216,Dalton,-85.1321,34.9273,BBQ,10,Dollar($),No,No,No,No,1,4.1,Green,Very Good,128,Excellent,5.0,0,United States
17334364,Farm To Fork,216,Dalton,-85.130492,34.912109,"American, Diner, Southern",10,Dollar($),No,No,No,No,1,4.3,Green,Very Good,244,Excellent,5.0,0,United States
17334398,Home Plate Grill,216,Dalton,-85.1079396,34.9151853,"American, BBQ, Southern",10,Dollar($),No,No,No,No,1,4.2,Green,Very Good,112,Excellent,5.0,0,United States
17334219,Pie Slingers Pizzeria,216,Dalton,-85.249727,34.851907,"Italian, Pizza",10,Dollar($),No,No,No,No,1,4.1,Green,Very Good,144,Excellent,5.0,0,United States
17335173,Olive Tree Cafe,216,Davenport,-90.496986,41.574935,"Indian, Mediterranean, Middle Eastern",25,Dollar($),No,No,No,No,2,4.6,Dark Green,Excellent,166,Excellent,12.5,0,United States
17335195,"Red Ginger Sushi, Grill & Bar",216,Davenport,-90.522479,41.53845,"Sushi, Teriyaki",40,Dollar($),No,No,No,No,3,4.5,Dark Green,Excellent,208,Excellent,20.0,0,United States
17335225,Crust Stone Oven Pizza,216,Davenport,-90.4912446,41.5747801,"Burger, Pizza",25,Dollar($),No,No,No,No,2,3.9,Yellow,Good,136,Good,12.5,0,United States
17335219,Jimmy's Pancake House,216,Davenport,-90.504176,41.548746,"American, Breakfast, Greek",10,Dollar($),No,No,No,No,1,4.0,Green,Very Good,85,Excellent,5.0,0,United States
17334965,Trattoria Tiramisu,216,Davenport,-90.50709,41.525384,Italian,25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,117,Excellent,12.5,0,United States
17335189,Prairie Grille at SteepleGate Inn,216,Davenport,-90.574088,41.593892,"American, Breakfast",25,Dollar($),No,No,No,No,2,3.4,Orange,Average,53,Good,12.5,0,United States
17335156,Tantra Asian Bistro,216,Davenport,-90.565837,41.574459,Asian,25,Dollar($),No,No,No,No,2,4.9,Dark Green,Excellent,474,Excellent,12.5,0,United States
17334717,Chick-fil-A,216,Davenport,-90.5716,41.5604,Fast Food,10,Dollar($),No,No,No,No,1,3.9,Yellow,Good,125,Good,5.0,0,United States
17334752,Duck City Bistro,216,Davenport,-90.5737,41.5223,"American, French",70,Dollar($),No,No,No,No,4,3.7,Yellow,Good,201,Good,35.0,0,United States
18453427,Frick's Tap,216,Davenport,-90.59466452,41.52253634,"American, Bar Food, BBQ",25,Dollar($),No,No,No,No,2,0.0,White,Not rated,2,Poor,12.5,0,United States
17793744,Los Agaves,216,Davenport,-90.5154313,41.5709434,Mexican,25,Dollar($),No,No,No,No,2,0.0,White,Not rated,3,Poor,12.5,0,United States
17334679,Azteca,216,Davenport,-90.5683,41.5699,Mexican,0,Dollar($),No,No,No,No,1,4.3,Green,Very Good,167,Excellent,0.0,0,United States
17334718,China Cafe,216,Davenport,-90.5321,41.5749,Chinese,25,Dollar($),No,No,No,No,2,4.0,Green,Very Good,112,Excellent,12.5,0,United States
17334763,Exotic Thai Restaurant,216,Davenport,-90.5432,41.5747,Thai,25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,256,Excellent,12.5,0,United States
17335158,Front Street Brewery,216,Davenport,-90.572418,41.520389,American,10,Dollar($),No,No,No,No,1,4.3,Green,Very Good,123,Excellent,5.0,0,United States
17334782,Granite City Food & Brewery,216,Davenport,-90.5137,41.5745,American,25,Dollar($),No,No,No,No,2,4.0,Green,Very Good,199,Excellent,12.5,0,United States
17334846,Los Agaves,216,Davenport,-90.5686,41.559,Mexican,25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,157,Excellent,12.5,0,United States
17334853,Machine Shed Restaurant,216,Davenport,-90.6136,41.5944,American,25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,100,Excellent,12.5,0,United States
17335168,Osaka,216,Davenport,-90.515175,41.570997,"Japanese, Sushi",40,Dollar($),No,No,No,No,3,4.2,Green,Very Good,141,Excellent,20.0,0,United States
17334958,Texas Roadhouse,216,Davenport,-90.517,41.5747,"American, BBQ, Steak",25,Dollar($),No,No,No,No,2,4.2,Green,Very Good,197,Excellent,12.5,0,United States
17258496,Hickory Park,216,Des Moines,-93.610084,42.010254,"BBQ, Burger, Desserts",25,Dollar($),No,No,No,No,2,4.5,Dark Green,Excellent,1025,Excellent,12.5,0,United States
17259395,The Cafe,216,Des Moines,-93.643094,42.048779,"American, Coffee and Tea",25,Dollar($),No,No,No,No,2,4.9,Dark Green,Excellent,570,Excellent,12.5,0,United States
17258350,Flying Mango,216,Des Moines,-93.677638,41.614965,"BBQ, Caribbean, Cajun",40,Dollar($),No,No,No,No,3,4.5,Dark Green,Excellent,674,Excellent,20.0,0,United States
17258136,Cool Basil,216,Des Moines,-93.739573,41.600564,"Asian, Sushi, Thai",25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,496,Excellent,12.5,0,United States
17258522,HuHot Mongolian Grill,216,Des Moines,-93.760027,41.60028,"Asian, Chinese",25,Dollar($),No,No,No,No,2,4.0,Green,Very Good,411,Excellent,12.5,0,United States
17259958,Malo,216,Des Moines,-93.627896,41.583309,"Latin American, Mexican",25,Dollar($),No,No,No,No,2,3.2,Orange,Average,113,Good,12.5,0,United States
17258036,Centro,216,Des Moines,-93.6300803,41.5857431,"Italian, Pizza",40,Dollar($),No,No,No,No,3,4.5,Dark Green,Excellent,1109,Excellent,20.0,0,United States
17259368,Fong's Pizza,216,Des Moines,-93.621631,41.585465,"Chinese, Pizza",25,Dollar($),No,No,No,No,2,4.6,Dark Green,Excellent,728,Excellent,12.5,0,United States
17257684,A Dong Restaurant,216,Des Moines,-93.637401,41.587219,"Asian, Vegetarian, Vietnamese, Bubble Tea",10,Dollar($),No,No,No,No,1,4.4,Green,Very Good,659,Excellent,5.0,0,United States
17258154,Court Avenue Brewing Company,216,Des Moines,-93.620726,41.58536,"American, Pizza, Bar Food",40,Dollar($),No,No,No,No,3,4.2,Green,Very Good,370,Excellent,20.0,0,United States
17259340,Django,216,Des Moines,-93.629436,41.584027,French,40,Dollar($),No,No,No,No,3,4.3,Green,Very Good,532,Excellent,20.0,0,United States
17259243,Miyabi 9,216,Des Moines,-93.611366,41.590819,"Japanese, Sushi",25,Dollar($),No,No,No,No,2,4.8,Dark Green,Excellent,860,Excellent,12.5,0,United States
17259625,Zombie Burger + Drink Lab,216,Des Moines,-93.61474,41.590106,"Burger, Desserts, Vegetarian",10,Dollar($),No,No,No,No,1,4.2,Green,Very Good,943,Excellent,5.0,0,United States
17259169,Tursi's Latin King,216,Des Moines,-93.577383,41.601415,"American, Italian",70,Dollar($),No,No,No,No,4,4.1,Green,Very Good,476,Excellent,35.0,0,United States
17259166,Tsing Tsao South,216,Des Moines,-93.645245,41.545869,Chinese,10,Dollar($),No,No,No,No,1,4.1,Green,Very Good,218,Excellent,5.0,0,United States
17259335,Bandit Burrito,216,Des Moines,-93.6976773,41.6714654,"Breakfast, Mexican, Southwestern",10,Dollar($),No,No,No,No,1,4.0,Green,Very Good,214,Excellent,5.0,0,United States
17259248,Jethro's BBQ,216,Des Moines,-93.659797,41.603901,"American, BBQ",25,Dollar($),No,No,No,No,2,4.3,Green,Very Good,699,Excellent,12.5,0,United States
17258552,The Machine Shed Restaurant,216,Des Moines,-93.772033,41.615083,"American, Breakfast",25,Dollar($),No,No,No,No,2,3.8,Yellow,Good,308,Good,12.5,0,United States
17259550,Mi Patria,216,Des Moines,-93.73624,41.594039,Latin American,25,Dollar($),No,No,No,No,2,4.0,Green,Very Good,157,Excellent,12.5,0,United States
17259200,Waterfront Seafood Market,216,Des Moines,-93.7441981,41.5991771,"Seafood, Sushi",40,Dollar($),No,No,No,No,3,4.2,Green,Very Good,530,Excellent,20.0,0,United States
16615894,The Giggling Goat,14,Dicky Beach,153.137401,-26.783576,"Coffee and Tea, Tea, Modern Australian",7,Dollar($),No,No,No,No,1,3.6,Yellow,Good,29,Good,3.5,0,Australia
17342816,Burnt Toast Cafe,216,Dubuque,-90.667668,42.504759,Breakfast,10,Dollar($),No,No,No,No,1,3.4,Orange,Average,33,Good,5.0,0,United States
17342498,Catfish Charlie's,216,Dubuque,-90.6499328,42.5124724,Seafood,25,Dollar($),No,No,No,No,2,3.3,Orange,Average,40,Good,12.5,0,United States
17342648,Salsa's Mexican Restaurant,216,Dubuque,-90.6684746,42.5032004,Mexican,10,Dollar($),No,No,No,No,1,3.4,Orange,Average,153,Good,5.0,0,United States
17342781,Tony Roma's,216,Dubuque,-90.658609,42.496464,"American, BBQ, Seafood",25,Dollar($),No,No,No,No,2,3.3,Orange,Average,65,Good,12.5,0,United States
17342799,Vinny Vanucchi's,216,Dubuque,-90.664029,42.495689,Italian,25,Dollar($),No,No,No,No,2,3.4,Orange,Average,58,Good,12.5,0,United States
17342772,Champps Americana,216,Dubuque,-90.715247,42.492018,"American, Burger, Sandwich",25,Dollar($),No,No,No,No,2,3.5,Yellow,Good,100,Good,12.5,0,United States
17342771,Fiesta Cancun,216,Dubuque,-90.740213,42.49092,Mexican,10,Dollar($),No,No,No,No,1,3.6,Yellow,Good,156,Good,5.0,0,United States
17342548,Happy Joe's Pizza & Ice Cream,216,Dubuque,-90.7264,42.4955,"Desserts, Pizza, Ice Cream",0,Dollar($),No,No,No,No,1,3.5,Yellow,Good,74,Good,0.0,0,United States
17342556,Houlihan's,216,Dubuque,-90.645294,42.516621,"American, Burger",25,Dollar($),No,No,No,No,2,3.6,Yellow,Good,117,Good,12.5,0,United States
